"inst","name","city","uint"
"EMPTY","Panos K. Chrysanthis","London","1.702127659574468"
"EMPTY","Michael Rys","Grays","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Paolo Papotti","Oxford","1.702127659574468"
"The University of Manchester, Manchester, United Kingdom","Chenjuan Guo","EMPTY","1.702127659574468"
"Univ. of Wisconsin, Madison","Stratis Viglas","Madison","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Ioannis Koltsidas","Edinburgh","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Alexander B. Romanovsky","EMPTY","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Philippe Bonnet","EMPTY","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Krithi Ramamritham","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Tel Aviv","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Henry F. Korth","Newcastle upon Tyne","1.702127659574468"
"EMPTY","Adriane Chapman","EMPTY","1.702127659574468"
"University of Southampton, Southampton, U.K.","EMPTY","Southampton","1.702127659574468"
"University of Southampton","EMPTY","Southampton","1.702127659574468"
"University of Oxford, Oxford, United Kingdom","Christoph Koch 0001","Oxford","1.702127659574468"
"University of Bristol, Bristol, United Kingdom","Tristan Snowsill","EMPTY","1.702127659574468"
"University of Southampton, Southampton, U.K.","James E. Dobson","Southampton","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Rogrio de Lemos","Newcastle Upon Tyne","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Byron Choi","EMPTY","1.702127659574468"
"University of Edinburgh","Rajendra Bose","EMPTY","1.702127659574468"
"EMPTY","Robert Fink","Oxford","1.702127659574468"
"EMPTY","Binling Jin","Aberdeen","1.702127659574468"
"University of Kent","Brian Randell","EMPTY","1.702127659574468"
"University of Paris Sud, Paris, France","Philippa Gardner","EMPTY","1.702127659574468"
"EMPTY","Harumi A. Kuno","Grays","1.702127659574468"
"CNR, ITIA, Viale Lombardia 20, 20131 Milano, Italy","Leonid Libkin","EMPTY","1.702127659574468"
"EMPTY","Tijl De Bie","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Genova","1.702127659574468"
"EMPTY","Ravi Rajwar","EMPTY","1.702127659574468"
"EMPTY","George Loizou","Nicosia","1.702127659574468"
"Department of Computer Science, The University of Liverpool, Ashton Street, L69 3BX Liverpool, UK","Paul O'Brien 0001","EMPTY","1.702127659574468"
"EMPTY","Cliff B. Jones","EMPTY","1.702127659574468"
"EMPTY","Kian-Lee Tan","EMPTY","1.702127659574468"
"Microsoft Research, Cambridge, UK","EMPTY","Cambridge","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Norman W. Paton","Reading","1.702127659574468"
"USA London Imperial College, London, United Kingdom","Michael Benedikt","London","1.702127659574468"
"Sy Syms School of Business, Yeshiva University, 500 West 185th Street, New York, NY 10033, USA","Thomas Roelleke","EMPTY","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Jizhou Luo","Edinburgh","1.702127659574468"
"University of Manchester, Manchester, UK","Amy Krause","EMPTY","1.702127659574468"
"Microsoft","David J. DeWitt","Grays","1.702127659574468"
"EMPTY","Andrea Cal","Como","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Stratis Viglas","Edinburgh","1.702127659574468"
"EMPTY","Mounia Lalmas","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Sandefjord","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Chee Yong Chan","Edinburgh","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Cliff B. Jones","Newcastle Upon Tyne","1.702127659574468"
"Microsoft Research, Cambridge, UK","Thomas Neumann 0001","Cambridge","1.702127659574468"
"Microsoft Research, Cambridge, UK","Nicoleta Preda","Cambridge","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","J. Eliot B. Moss","EMPTY","1.702127659574468"
"Japan Advanced Institute of Science and Technology","EMPTY","Nomi","1.702127659574468"
"Microsoft","Michael Rys","Grays","1.702127659574468"
"Cornell University","Stratis Viglas","EMPTY","1.702127659574468"
"AT&T Labs Research, Florham Park, NJ","EMPTY","EMPTY","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Arkady B. Zaslavsky","EMPTY","1.702127659574468"
"University of Manchester, Manchester, United Kingdom","Paolo Missier","Manchester","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Marie-Claude Gaudel","EMPTY","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Brian Randell","EMPTY","1.702127659574468"
"University of Aberdeen, Computing Science, Aberdeen, UK","Jakob Henriksson","Aberdeen","1.702127659574468"
"EMPTY","Mark C. Little","London","1.702127659574468"
"University of Aberdeen, Computing Science, Aberdeen, UK","Uwe Amann","Aberdeen","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Gerhard Weikum","EMPTY","1.702127659574468"
"Birkbeck, University of London","Andreas Pieris","London","1.702127659574468"
"EMPTY","EMPTY","Glasgow","1.702127659574468"
"EMPTY","Rajeev Rastogi","Edinburgh","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Milena Ivanova","Oxford","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Susan Malaika","EMPTY","1.702127659574468"
"EMPTY","Thomas Rlleke","Florham Park","1.702127659574468"
"Telematica Instituut, P.O. Box 589, 7500 AN Enschede, The Netherlands","Thomas Roelleke","Enschede","1.702127659574468"
"Dipartimento di Scienze Chimiche, Fisiche e Matematiche, Universita' dell'Insubria, Via Valleggio, 11, 22100 Como, Italy","EMPTY","EMPTY","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Simon Laws","Reading","1.702127659574468"
"Microsoft","David J. DeWitt","EMPTY","1.702127659574468"
"University of Edinburgh, Edinburgh, UK","Simon Laws","Edinburgh","1.702127659574468"
"Foundation for Research and Technology-Hellas (FORTH), Institute of Computer Science, Vassilika Vouton, GR-71300, Heraklion, Crete, Greece","EMPTY","EMPTY","1.702127659574468"
"University of Edinburgh","Xin Xu","Edinburgh","1.702127659574468"
"University of Manchester, Manchester, UK","Robert Stevens 0001","Manchester","1.702127659574468"
"EMPTY","Jim Melton","Reading","1.702127659574468"
"EMPTY","Wenjun Yuan","EMPTY","1.702127659574468"
"University of Washington","EMPTY","Seattle","1.702127659574468"
"University of Edinburgh, Edinburgh, UK","Dave Pearson","EMPTY","1.702127659574468"
"Department of Electrical Engineering, University of Washington, Seattle, WA","Stratis Viglas","Seattle","1.702127659574468"
"Graduate School of Engineering, University of Tokyo, 1-1-2 Otemachi, Chiyoda-ku, Tokyo, Japan","Perdita Stevens","EMPTY","1.702127659574468"
"EMPTY","Alexander B. Romanovsky","Amherst","1.702127659574468"
"University of Edinburgh","Rajendra Bose","Edinburgh","1.702127659574468"
"University of Oxford","Andreas Pieris","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Amherst","1.702127659574468"
"EMPTY","Alan D. Fekete","Newcastle Upon Tyne","1.702127659574468"
"University of Bristol, Bristol, United Kingdom","Marco Turchi","EMPTY","1.702127659574468"
"Univ. of Wisconsin, Madison","EMPTY","EMPTY","1.702127659574468"
"University of Edinburgh, Edinburgh, Scotland, UK","Martin Grohe","Edinburgh","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Krithi Ramamritham","Newcastle upon Tyne","1.702127659574468"
"EMPTY","Brian Randell","Newcastle upon Tyne","1.702127659574468"
"EMPTY","Martin Grohe","Edinburgh","1.702127659574468"
"EMPTY","Alexander B. Romanovsky","Lisbon","1.702127659574468"
"Microsoft","Gerd Heber","EMPTY","1.702127659574468"
"EMPTY","Erik Meijer 0001","Cambridge","1.702127659574468"
"EMPTY","Andrea Cal","Vancouver","1.702127659574468"
"University of Oxford, Oxford, United Kingdom","Oege de Moor","EMPTY","1.702127659574468"
"EMPTY","Susan Malaika","EMPTY","1.702127659574468"
"The University of Manchester, Manchester, United Kingdom","Chenjuan Guo","Manchester","1.702127659574468"
"Lucent Bell Laboratories, Murray Hill, NJ","EMPTY","EMPTY","1.702127659574468"
"UK Oracle Corporation, London, United Kingdom","Daniela Florescu","London","1.702127659574468"
"University of Manchester","Vanja Josifovski","EMPTY","1.702127659574468"
"University of Aberdeen, United Kingdom","EMPTY","EMPTY","1.702127659574468"
"University of Manchester","Zo Lacroix","EMPTY","1.702127659574468"
"University of Manchester","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Cliff B. Jones","Chatham Maritime","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Marie-Claude Gaudel","Newcastle upon Tyne","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Irini Fundulaki","Edinburgh","1.702127659574468"
"EMPTY","Henry F. Korth","Chatham Maritime","1.702127659574468"
"EMPTY","Giovanna Guerrini","Oxford","1.702127659574468"
"University of Manchester, Manchester, UK","Susan Malaika","Manchester","1.702127659574468"
"Center for Secure Information Systems, George Mason University, Fairfax, VA","Peter J. H. King","EMPTY","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Robert Mark Greenwood","EMPTY","1.702127659574468"
"University of Washington","Stratis Viglas","EMPTY","1.702127659574468"
"EMPTY","Ravi Rajwar","Chatham Maritime","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Gerhard Weikum","Newcastle Upon Tyne","1.702127659574468"
"EMPTY","Andreas Pieris","Oxford","1.702127659574468"
"Departamento de Informática, Universidade Nova de Lisboa, Portugal","Alexander B. Romanovsky","Lisbon","1.702127659574468"
"NAS Division, NASA Ames Research Center, Moffett Field, CA, USA","Perdita Stevens","EMPTY","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Andrew Eisenberg","Edinburgh","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","EMPTY","Newcastle Upon Tyne","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Pat Case","EMPTY","1.702127659574468"
"EMPTY","Marie-Claude Gaudel","Newcastle upon Tyne","1.702127659574468"
"Univ. of Wisconsin, Madison","EMPTY","Madison","1.702127659574468"
"Center for Secure Information Systems, George Mason University, Fairfax, VA","Peter J. H. King","Fairfax","1.702127659574468"
"EMPTY","Kathryn S. McKinley","Grays","1.702127659574468"
"University of Edinburgh, Edinburgh, Scotland UK","Gao Cong","Edinburgh","1.702127659574468"
"Joint Research Institute for Signal and Image Processing, School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh EH14 4AS, U.K.","Daniele Nardi","EMPTY","1.702127659574468"
"EMPTY","Omar Boucelma","EMPTY","1.702127659574468"
"Microsoft Research, Cambridge, UK","Nicoleta Preda","EMPTY","1.702127659574468"
"CNR, ITIA, Viale Lombardia 20, 20131 Milano, Italy","EMPTY","Milan","1.702127659574468"
"Media Connectivity Division, Agere Systems, Holmdel, NJ","EMPTY","Holmdel","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Gerhard Weikum","London","1.702127659574468"
"University of California, Davis","Peter Buneman","EMPTY","1.702127659574468"
"Microsoft","Alex Raizman","Grays","1.702127659574468"
"University of Edinburgh","Anthony K. H. Tung","EMPTY","1.702127659574468"
"University of Edinburgh, Edinburgh, UK","Amy Krause","Edinburgh","1.702127659574468"
"EMPTY","Asvin Ananthanarayan","EMPTY","1.702127659574468"
"Microsoft","Wey Guy","Grays","1.702127659574468"
"Department of Computer Science, The University of Liverpool, Ashton Street, L69 3BX Liverpool, UK","Dean M. Jones","EMPTY","1.702127659574468"
"University of Michigan, Ann Arbor, MI","James Cheney","Ann Arbor","1.702127659574468"
"EMPTY","Omar Ali","EMPTY","1.702127659574468"
"EMPTY","Dave Pearson","Reading","1.702127659574468"
"EMPTY","George Loizou","London","1.702127659574468"
"University of Manchester, Manchester, UK","Daniele Turi","EMPTY","1.702127659574468"
"EMPTY","Alun D. Preece","Manchester","1.702127659574468"
"EMPTY","Chenjuan Guo","Manchester","1.702127659574468"
"Department of Computer Science, The University of Liverpool, Ashton Street, L69 3BX Liverpool, UK","Dean M. Jones","Liverpool","1.702127659574468"
"EMPTY","Rajendra Bose","Southampton","1.702127659574468"
"University of Southampton","EMPTY","EMPTY","1.702127659574468"
"The University of Manchester, Manchester, United Kingdom","EMPTY","EMPTY","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Jim Melton","Reading","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Nan Tang 0001","EMPTY","1.702127659574468"
"EMPTY","Shuai Ma 0001","Edinburgh","1.702127659574468"
"Microsoft","Florian M. Waas","Grays","1.702127659574468"
"Indianna University School of Informatics and Center for Information Science and Technology, Temple University","EMPTY","Ambler","1.702127659574468"
"EMPTY","Susan Malaika","Edinburgh","1.702127659574468"
"EMPTY","Liang Chen","London","1.702127659574468"
"The University of Manchester, Manchester, UK","Bertram Ludscher","Manchester","1.702127659574468"
"University of Kent","Cliff B. Jones","Chatham Maritime","1.702127659574468"
"EMPTY","Anthony K. H. Tung","EMPTY","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kngdm","Heiko Mller 0001","EMPTY","1.702127659574468"
"Sy Syms School of Business, Yeshiva University, 500 West 185th Street, New York, NY 10033, USA","Leonid Libkin","EMPTY","1.702127659574468"
"EMPTY","Peter Buneman","Iraklion","1.702127659574468"
"USA London Imperial College, London, United Kingdom","EMPTY","London","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Giorgos Kokkinidis","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Como","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Ravi Rajwar","Newcastle Upon Tyne","1.702127659574468"
"Department of Computer Science, University of British Columbia, 201-2366 Main Mall, Vancouver, BC, Canada V6T 1Z4","EMPTY","Vancouver","1.702127659574468"
"IBM Research, Zurich, Switzerland","Stratis Viglas","Zurich","1.702127659574468"
"EMPTY","Dan Suciu","EMPTY","1.702127659574468"
"EMPTY","Thomas Roelleke","New York","1.702127659574468"
"Microsoft","Henry F. Korth","EMPTY","1.702127659574468"
"Swiss Federal Institute of Technology, ETH Zentrum, Zurich, Switzerland","EMPTY","EMPTY","1.702127659574468"
"Microsoft","David T. Liu","Grays","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Rogrio de Lemos","EMPTY","1.702127659574468"
"EMPTY","Stefan Krompass","EMPTY","1.702127659574468"
"Microsoft","M. Jordan Raddick","Grays","1.702127659574468"
"Department of Computing Science, University of Glasgow, G12 8QQ, Glasgow, UK","EMPTY","Glasgow","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Pat Case","London","1.702127659574468"
"EMPTY","EMPTY","University of Sydney","1.702127659574468"
"Microsoft Research, Cambridge, UK","Thomas Neumann 0001","EMPTY","1.702127659574468"
"EMPTY","Michael Wilde","EMPTY","1.702127659574468"
"EMPTY","Eric Simon","EMPTY","1.702127659574468"
"University of Edinburgh","Adriane Chapman","Edinburgh","1.702127659574468"
"EMPTY","Mary F. Fernndez","EMPTY","1.702127659574468"
"EMPTY","Peter J. H. King","Fairfax","1.702127659574468"
"Microsoft Research, One Microsoft Way, Redmond, WA 98052, USA","Leonid Libkin","Redmond","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Alan D. Fekete","Newcastle Upon Tyne","1.702127659574468"
"University of Wisconsin-Madison, Madison, WI","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Milena Ivanova","Oxford","1.702127659574468"
"University of Michigan, Ann Arbor, MI","EMPTY","Ann Arbor","1.702127659574468"
"Department of Computer Science, University of British Columbia, 201-2366 Main Mall, Vancouver, BC, Canada V6T 1Z4","Andrea Cal","Vancouver","1.702127659574468"
"University of Manchester","Silvana Castano","EMPTY","1.702127659574468"
